GeneID	GSM1206234	GSM1206235	GSM1206236	GSM1206237	GSM1206238	GSM1206239	GSM1206240	GSM1206241	GSM1206242	GSM1206243
116211	304	14	277	12	179	7	351	12	194	5
26043	8737	5510	4950	5527	4302	6159	6801	4810	4543	3118
100874034	37	26	32	37	22	32	29	23	20	18
165918	8007	2274	6774	2305	4568	2320	9440	1978	5592	1303
105374306	95	9	83	13	58	17	89	8	41	1
105374307	0	0	2	0	0	0	1	1	2	1
255798	3	1	7	3	4	12	9	7	4	2
348793	1109	403	914	410	620	442	1339	409	719	246
200933	3689	3966	2888	4020	2164	4327	4207	3256	2642	2426
101929769	10	12	11	10	16	22	17	12	18	12
375387	996	153	1266	130	740	151	1380	123	1288	100
84984	490	668	391	718	295	748	596	608	346	414
54965	2592	2553	2138	2651	1508	2893	3192	2377	1839	1715
5062	13267	5781	10657	6066	7747	6237	15339	5114	9763	3504
205564	3809	3808	3180	4132	2207	4138	4523	3387	2560	2185
22916	9939	5669	8257	5806	5847	6011	12385	4984	6588	3291
100874001	199	101	202	124	151	126	244	100	199	94
152217	1397	1109	1188	1165	861	1131	1637	948	1363	776
80235	1078	1806	1001	1971	691	2012	1277	1544	921	1116
4241	1858	405	2234	422	1424	434	2463	382	2973	438
100507057	553	499	544	504	354	555	705	434	526	315
1739	6450	10672	4980	10718	3677	11600	7035	9123	4636	6529
100616216	0	1	0	1	0	0	2	0	0	0
100507086	22	11	23	12	15	16	20	9	15	4
101926923	1	11	1	11	0	11	5	16	0	3
105374308	18	4	25	5	19	9	21	8	19	5
105374309	4	8	4	4	1	4	15	2	4	2
100129516	43	546	55	521	26	554	55	485	44	263
622	1733	5083	1739	5381	1202	5327	2167	4419	1298	2710
220729	1462	2139	1240	2153	829	2334	1633	1868	1097	1176
107986175	136	161	142	198	95	181	147	171	85	76
112268458	1018	403	893	466	561	459	1066	331	565	186
9711	2820	6567	2535	6771	1773	6565	3447	5697	2051	3638
100126321	59	106	44	134	45	141	73	108	43	73
84248	5823	4983	4593	4937	3219	5239	6811	4292	4280	2877
84859	4322	4070	3621	4224	2592	4412	5167	3617	2822	2285
105374310	19	16	10	24	8	20	13	24	5	4
84223	660	733	536	709	313	804	750	662	365	407
6165	51667	10604	39202	10838	29048	11642	64151	9721	28054	5949
89782	1323	1720	1145	1738	773	1741	1488	1437	983	1047
100873947	67	98	51	117	34	115	73	82	62	62
348840	33	50	36	61	26	74	39	56	16	29
107986177	0	0	0	0	0	0	0	1	0	0
728262	530	429	510	371	338	414	615	353	619	299
105379426	144	41	107	41	76	44	139	31	81	23
101928669	234	76	205	79	148	75	274	70	178	49
101059949	38	6	20	4	25	3	46	3	23	3
107987361	89	11	76	6	52	11	112	8	65	6
152687	979	724	945	776	625	769	1209	609	753	385
255403	754	1023	644	952	429	1014	821	866	549	541
642280	212	249	135	205	109	225	224	198	111	92
107986244	10	16	15	23	7	24	17	25	10	15
654254	164	69	135	71	105	97	159	61	110	60
105374336	13	127	9	140	0	121	6	119	8	92
7700	1714	2192	1410	2368	1018	2523	2091	2038	1175	1297
693156	0	3	2	5	0	1	5	0	1	1
79963	698	570	618	618	422	661	822	526	466	329
170960	2227	3217	1783	3321	1301	3574	2579	2837	1564	1899
54872	3805	3945	3810	4233	2467	4093	4627	3448	3183	2196
112441426	18	569	18	584	8	537	34	496	21	691
105374338	63	911	78	939	37	869	65	731	51	468
5158	425	1998	466	2405	299	2194	506	1846	384	1076
101928521	40	242	66	261	43	280	74	224	82	139
521	2550	3243	2913	3282	1969	3168	3484	2799	2015	1599
4636	943	1806	1529	1935	1014	1941	1603	1699	1276	1125
84179	136	387	157	401	96	410	171	366	142	269
107986245	0	3	1	0	2	2	3	0	0	1
10336	4953	6073	4738	6465	3052	6207	5893	5045	4225	3719
107986246	77	85	87	88	43	73	90	84	33	34
107986211	550	799	622	852	381	819	692	690	520	370
100129917	532	419	453	427	296	431	560	352	242	173
10815	54	7507	83	7414	38	6982	75	6363	169	11918
105374339	102	630	109	622	87	673	122	538	101	399
105374340	16	13	13	15	11	29	24	7	19	11
2580	3137	4962	3620	5001	2207	4991	3980	4179	4683	4166
105374341	24	49	25	42	16	48	26	33	11	19
84286	574	2320	727	2398	496	2350	822	2046	1010	1913
1609	906	2686	1180	2614	737	2772	1250	2320	1495	2174
10861	105	212	149	235	101	188	116	179	327	227
3425	514	1250	650	1305	396	1179	640	1087	956	1180
53834	2897	2638	3304	2893	2148	2656	3566	2414	3272	1850
105374343	9	4	2	2	3	6	8	3	7	4
285498	673	468	615	479	402	477	826	406	472	257
105374344	3	3	6	5	9	6	8	5	3	0
100379220	15	13	15	15	14	12	14	9	6	1
10417	473	486	588	492	391	513	628	371	969	561
100130872	779	162	751	175	502	192	1007	168	458	112
101928548	38	9	61	6	52	12	46	10	55	5
285463	643	1449	894	1360	569	1388	935	1324	1851	1817
1487	6509	10527	7208	10641	4755	10399	8178	9071	8858	8356
92070	748	541	741	530	473	534	907	436	575	271
105374347	4	10	6	10	7	10	10	13	8	8
105374346	22	21	13	27	12	21	25	22	9	14
10296	2717	3270	2820	3353	1839	3216	3374	2809	3087	2420
57654	2031	1211	1923	1212	1289	1328	2377	1059	1517	619
54729	0	0	0	0	0	0	0	0	1	0
105374348	0	0	0	0	0	0	0	0	0	0
152877	72	169	105	175	53	189	128	185	137	146
105374349	0	7	4	4	3	2	1	4	1	2
7884	7442	3063	5932	3122	4203	3301	8644	2595	4923	1880
92305	2687	3833	3393	4075	2275	4084	3808	3444	3141	2463
10460	6300	312	7071	364	4733	368	8254	274	6227	205
112268460	1059	63	1026	72	698	74	1369	44	927	44
2261	3311	6528	3748	6727	2472	6825	4241	5786	4485	4949
3954	4845	4027	5382	4185	3418	4183	6335	3566	4698	2454
7468	18504	8102	17278	8339	11138	8430	21496	6997	13736	4372
677770	14	5	25	7	16	10	30	7	9	5
7469	1415	1517	1817	1551	1240	1493	2001	1288	2425	1185
100126332	9	23	20	19	10	23	16	24	115	55
401115	10	84	18	61	19	74	37	77	569	683
339983	793	15859	860	15629	616	16320	1056	14559	1322	14369
353497	89	261	78	238	49	269	107	249	96	157
79441	2113	1548	1604	1480	1196	1608	2478	1260	1343	770
10608	1432	7737	1863	8033	1305	7913	2009	6761	2389	5877
100616358	76	286	74	367	40	300	76	252	47	174
57732	418	5326	448	5104	323	5104	492	4430	484	3820
105374352	81	186	76	187	53	200	88	189	36	83
107986249	14	32	26	57	9	30	14	37	7	13
402160	14	61	12	71	4	46	9	69	14	50
105374353	25	86	29	83	25	90	36	49	24	31
107986250	34	31	40	30	15	23	39	17	49	17
6047	6946	5135	6213	5569	4138	5347	8229	4355	4609	2797
8603	2745	3309	2689	3543	1698	3317	3312	2927	2320	1929
79155	1439	578	1638	659	1074	589	1972	532	1556	387
102723763	3	2	3	1	3	1	3	5	1	1
6452	3076	2595	3002	2618	1982	2484	3540	2104	2438	1395
118	11668	30164	11248	32453	7236	31411	13914	26368	9250	17310
10227	1297	1527	1758	1442	1302	1548	1815	1371	3649	1664
317648	1226	1352	1092	1392	776	1452	1578	1132	845	680
8602	5947	2411	5299	2484	3594	2396	7042	2152	4034	1307
2868	110	630	92	662	77	641	110	585	99	479
100750326	0	19	0	24	0	20	1	19	0	8
3064	6726	12068	7067	12993	4671	12359	7959	10287	6041	6571
345222	673	2283	752	2540	472	2424	905	2087	541	1212
6002	1835	4167	1902	4305	1291	4438	2356	3708	1897	2888
3083	85	86	118	111	106	91	121	72	359	126
105374354	5	72	5	68	8	93	11	52	5	49
285489	44	249	81	252	52	316	77	235	170	285
105374355	11	57	18	61	11	45	12	43	16	30
4043	6796	8062	7635	8363	4874	8034	9175	7111	7671	5020
285492	1	0	0	0	2	0	3	0	0	1
112268461	0	0	1	0	0	0	0	0	0	0
105374357	1	1	0	0	0	0	0	1	1	0
100133461	0	0	0	0	0	0	0	0	0	0
107986251	119	350	109	387	60	403	139	325	84	199
152	362	227	502	216	352	213	589	190	681	216
348926	394	164	367	170	233	129	445	139	252	74
105374358	18	15	12	20	9	15	14	23	2	8
105374359	1	3	0	6	1	11	7	6	1	0
101928217	57	14	46	30	23	37	62	23	23	12
107986252	3	3	5	6	1	2	3	2	2	0
133060	0	0	1	1	0	0	0	1	1	1
85013	1702	1403	1341	1442	938	1497	2041	1170	1159	865
55646	3106	341	2592	406	1900	450	3825	340	2164	224
166793	404	393	350	421	219	433	515	307	263	206
112268462	2	0	0	0	0	0	0	0	0	0
27065	732	12970	649	13484	444	13308	877	11116	485	6835
107986253	10	89	9	96	10	53	10	71	7	36
53407	2062	1775	1827	1901	1174	1927	2344	1547	1444	999
104472519	4	1	1	1	0	3	7	4	1	0
107986254	20	14	22	20	11	6	34	9	13	2
100507266	205	176	164	164	126	137	208	139	110	65
101928237	31	33	34	28	18	27	53	23	17	18
109623454	2	1	4	1	3	1	5	0	2	0
101928279	24	48	32	54	12	39	23	38	17	18
103695434	2	8	3	10	4	2	2	2	1	0
4487	218	145	227	129	138	129	296	119	340	162
101928306	0	0	0	2	0	1	2	1	0	0
107986218	0	0	0	0	0	0	0	0	0	0
54360	599	79	507	94	327	79	755	74	416	42
107986256	5	4	3	5	4	6	7	4	5	1
55351	686	251	573	236	388	273	745	226	472	153
105374362	7	2	4	2	1	1	3	3	1	0
10141	10	0	4	1	7	0	17	0	5	0
132884	257	47	238	47	185	59	317	41	205	29
2121	2235	4742	2163	5155	1429	4818	2538	4271	1626	2658
1400	652	9292	673	10032	389	9472	790	8181	494	5146
389197	17	2021	19	2251	13	2218	22	1751	11	1149
100616201	0	0	0	1	0	0	0	0	0	0
152789	303	3251	310	3401	208	3370	412	2787	305	2248
285484	12	291	14	287	5	312	18	225	11	139
105374364	0	5	0	5	0	1	0	2	0	2
7466	1311	4635	1637	4829	959	4444	1774	3962	1910	3315
107986257	136	642	141	680	88	699	177	551	127	366
5522	416	24262	382	25626	222	25094	514	20839	298	13088
105374365	3	27	3	34	3	35	2	34	2	16
23324	2020	3039	2218	3231	1398	3265	2578	2696	2170	1964
93621	17444	27160	14728	27451	10058	27966	21868	23934	14211	18646
105374366	252	142	229	135	128	116	312	123	158	82
93622	2232	1600	1834	1739	1342	1775	2765	1436	1593	1162
339988	57	29	63	31	32	34	67	19	39	12
6286	3402	25	3149	29	2160	31	4464	21	1923	11
114932	4051	6586	3716	6793	2507	6624	4859	5770	2981	3768
105378240	3	1	3	6	2	8	3	6	3	3
55330	904	385	833	402	604	387	1136	324	914	305
105374367	27	0	21	0	14	0	27	0	13	0
9778	3603	10483	2967	10808	2091	11193	3961	8938	2662	6377
57533	4394	4823	4419	4966	2782	4752	5340	4019	3540	2665
100129931	2226	2435	2227	2553	1407	2551	2863	2071	1714	1327
257236	57	251	49	252	40	250	94	225	58	152
93624	1888	2720	1549	2814	1117	2836	2104	2289	1447	1596
80273	4124	2540	3518	2677	2464	2825	4851	2196	2751	1407
105374368	30	22	19	33	18	44	29	24	18	12
105374370	12	21	7	23	7	17	12	23	6	6
730971	14	32	11	27	9	35	24	30	7	16
57537	240	3397	338	3769	207	3456	294	2910	249	2123
105374371	0	1	0	2	0	4	0	3	0	0
100616471	0	0	0	0	0	0	0	0	0	1
768239	7	4	6	1	5	3	8	3	3	1
100422826	0	1	1	0	0	0	0	0	0	0
107986258	3	1	0	3	0	7	0	0	0	0
84740	1570	212	1499	220	966	242	1787	174	1299	119
60312	2892	3140	2932	3251	1902	3268	3486	2617	2647	1813
389199	6	6	9	7	9	7	9	6	21	9
84448	100	5233	87	5827	84	5403	158	4501	91	2824
407052	2	1	0	1	0	0	0	1	1	0
54436	757	319	892	309	601	300	963	277	1350	241
105374373	16	2	12	3	7	0	7	2	24	0
94031	732	75	857	85	576	59	1024	69	766	53
112268463	8	4	7	2	14	2	15	3	48	7
105374374	2	0	1	0	0	0	0	0	0	0
8310	957	927	958	991	595	933	1199	844	815	500
105374376	15	11	12	11	8	11	15	5	11	9
152992	702	1087	736	1108	484	1092	906	942	642	590
27201	6	26	7	26	5	28	11	29	7	15
8532	1418	88	1468	104	866	131	1784	95	1411	70
101928532	0	0	0	0	0	0	0	0	0	0
3166	2	12	2	14	1	14	1	11	12	43
105374474	1	10	3	16	4	23	3	27	1	13
105369250	81	321	65	365	61	372	105	306	48	171
100287045	1	0	2	1	1	0	0	2	1	2
100287144	0	0	0	0	0	0	0	1	0	1
100287178	0	4	1	3	0	8	0	4	0	0
100287205	1	1	0	1	0	2	0	3	0	0
100287238	1	2	0	1	0	3	0	2	0	0
100288520	1	6	0	5	0	6	0	3	0	2
100287327	0	2	0	2	0	1	0	1	0	0
100287364	0	3	0	2	0	0	0	2	0	0
100287404	0	0	0	0	0	0	0	0	0	0
100287441	0	1	0	1	0	0	0	0	0	0
100287478	0	0	0	0	0	0	0	0	0	0
100287513	0	1	0	1	0	0	0	1	0	0
728369	0	0	0	0	0	0	0	0	0	0
728373	0	0	0	0	0	0	0	0	0	0
728379	0	0	0	0	0	0	0	0	0	0
728386	0	1	0	1	0	0	0	0	0	0
728393	0	0	0	0	0	0	0	0	0	0
728400	0	0	0	1	0	0	0	0	0	0
728405	0	0	0	0	0	0	0	0	0	0
391627	0	2	0	2	0	1	0	1	0	0
728419	0	1	0	0	0	0	0	0	0	0
391622	0	3	0	2	0	0	0	1	0	0
644414	0	0	0	1	0	0	0	0	0	0
100302277	5	1	2	0	0	1	4	3	1	0
56606	560	137	509	160	319	125	671	129	447	75
1816	0	170	0	179	1	184	0	141	0	99
105374476	34	27	28	22	22	16	32	25	18	13
9948	19596	7770	20829	8280	12977	8028	24721	6824	15479	4151
100423011	0	5	2	2	0	2	0	0	3	0
105374478	0	0	0	0	0	0	0	0	0	0
107986260	5	0	0	2	1	1	2	1	4	0
85460	2192	1907	1940	1951	1350	2023	2375	1680	1711	1267
116449	23	3	16	3	21	1	37	4	18	4
105374482	2	0	2	0	1	0	2	0	2	0
105374481	2	0	0	1	2	2	0	1	3	0
105374480	0	0	0	0	1	1	1	0	0	0
102723525	0	0	0	0	0	0	1	0	0	0
105374479	0	0	0	0	0	0	0	0	0	0
105374488	1	0	0	0	0	0	2	0	1	0
693157	0	0	0	0	0	0	0	0	0	1
9957	43	2039	49	2113	37	2220	64	1727	58	1450
107986178	39	19	18	19	14	24	38	11	20	13
105374484	1	1	0	2	0	1	3	2	1	0
105374483	3	0	2	3	3	1	10	1	3	1
113218507	0	0	0	0	0	0	0	0	0	0
105374489	1	0	2	1	0	1	1	0	1	0
107986179	0	0	0	0	0	0	0	0	1	0
107986180	0	0	0	0	0	0	0	0	0	0
101929019	0	2	0	2	2	1	0	2	0	1
105374492	3	11	6	17	6	17	10	11	10	6
105374490	3	4	1	2	2	2	1	0	1	0
107986181	9	3	2	3	2	6	6	1	2	2
105374493	31	22	24	16	17	31	35	16	15	14
105374494	13	6	14	4	3	13	16	3	10	1
9364	1848	1749	1519	1772	1053	1945	2249	1525	1388	1090
105374495	0	0	1	0	0	1	0	3	0	0
285547	106	0	108	0	70	0	147	0	87	0
579	136	5	147	1	104	3	232	1	207	1
285548	14	0	13	0	16	0	21	0	10	1
259282	5573	7413	4934	7678	3303	7848	6610	6558	4462	4594
100847023	0	0	0	1	0	1	1	0	1	0
101929071	1	1	2	4	2	4	1	2	0	1
107986183	1	0	2	0	1	0	2	0	2	0
107986184	0	1	0	0	0	1	0	0	0	0
101929048	5	14	9	23	3	15	5	18	4	14
107986182	7	46	10	59	10	53	13	37	6	23
152742	32	14	25	22	17	16	38	9	24	6
201853	334	46	288	31	208	36	392	18	264	23
105374496	2	33	3	14	2	16	6	9	0	5
441009	5	15	5	15	5	23	6	10	2	6
105374498	0	2	0	3	1	4	0	6	1	0
132864	2775	5488	2058	5434	1542	5854	3198	4602	2139	3413
101929095	14	19	18	21	15	20	17	23	9	13
105374501	0	0	1	5	1	0	2	0	0	4
114905	4	68	6	84	0	71	9	60	10	34
107986185	1	1	1	0	0	5	1	0	0	1
57545	1380	872	1258	950	752	908	1657	731	934	419
26234	4238	9172	3437	9475	2380	10097	5034	7924	3076	5610
285550	1436	3060	1064	3231	810	3446	1636	2751	1036	2175
683	230	109	187	114	115	120	256	108	162	53
107986186	0	0	0	0	0	1	1	0	2	0
952	2323	553	1992	564	1404	584	2832	464	1434	257
9982	52	0	33	0	19	0	44	0	31	0
83888	65	11	49	5	38	14	59	17	36	6
8842	1098	339	871	373	602	422	1224	313	773	214
107986261	4	0	0	0	2	0	1	0	1	0
105374502	0	0	0	0	0	0	2	0	0	0
202018	2109	3984	1641	4025	1218	4406	2468	3421	1451	2442
107986187	5	14	13	11	8	7	18	11	5	5
202020	198	63	198	91	122	75	274	63	135	44
105374505	21	9	13	0	13	5	17	2	11	0
9079	545	5270	417	5415	350	5603	658	4597	336	2978
107986188	3	4	6	13	4	21	8	5	4	7
105374507	1	3	0	9	1	2	0	3	1	0
101929123	0	0	0	0	0	0	0	0	0	0
107986219	1	0	1	1	1	2	3	0	1	0
109616994	0	0	0	0	0	0	0	0	0	0
5860	3370	27726	3028	28764	2077	29316	4392	24622	2566	16168
645104	0	2	0	6	2	5	3	2	0	2
51056	6808	3569	5536	3868	3803	3875	8239	3217	4226	1915
80306	7838	6730	6983	7116	4668	7083	9556	5920	4943	3135
27146	869	1459	761	1514	544	1602	1056	1307	542	832
54876	7348	3692	6026	3677	4164	3881	8783	3256	4338	1976
64151	6573	204	5068	176	3714	208	7667	184	4979	124
254251	2818	999	2188	946	1736	1010	3428	831	2031	596
107986220	0	0	0	0	0	0	0	0	0	0
107986262	0	0	0	2	0	0	0	0	0	0
105374510	2	0	4	0	1	1	1	0	2	0
107986263	2	0	3	0	2	0	3	0	1	0
107986264	14	0	11	0	6	0	9	0	7	0
105374511	9	0	6	0	3	0	9	0	10	0
105374513	1	0	0	0	1	0	0	0	0	0
105374514	0	0	1	0	0	0	0	0	0	0
9353	431	2128	399	2258	248	2403	439	1957	355	1410
100505893	0	1	0	2	0	0	0	0	0	0
407000	0	0	0	0	0	0	0	0	0	1
105374515	0	0	0	0	0	0	0	0	0	0
133015	1202	3333	963	3337	695	3711	1492	2870	728	2060
80333	149	3831	115	3815	87	4162	181	3192	101	2282
102465859	0	1	0	0	0	4	0	3	0	4
105374516	0	11	0	9	0	21	2	14	1	5
112268323	3	162	2	177	1	188	1	108	1	60
359822	2	76	2	90	4	97	0	75	0	24
100505912	50	16	27	17	21	22	66	17	22	10
105374519	3	1	3	1	7	0	4	3	0	0
166647	4871	2577	4032	2769	2749	2693	5747	2191	3277	1435
113219450	0	1	1	1	0	0	1	0	1	0
105374520	1	0	0	1	1	0	1	0	1	0
57733	7	3	2	4	2	4	5	3	8	0
107986265	441	179	291	196	220	186	491	165	222	95
105374521	0	0	1	0	0	0	0	0	0	0
105374524	37	7	32	13	33	7	46	8	24	4
105374523	0	0	0	0	1	0	0	0	0	0
105374525	6	0	0	2	2	0	0	1	0	0
105374528	3	7	2	7	2	6	4	5	2	2
105374527	12	29	11	41	10	31	15	27	2	20
10891	1351	2898	1106	2939	723	2956	1514	2425	994	1736
693158	30	42	56	45	27	53	56	38	36	35
1665	16324	6401	13510	6478	9279	6811	18810	5478	11157	3618
107986266	4	142	5	133	7	134	18	102	4	66
6649	500	494	644	501	320	389	736	389	852	444
91050	489	3709	449	3866	273	3796	590	3146	331	1955
102723675	39	1201	39	1254	29	1296	66	1058	38	700
55203	50	1201	45	1217	29	1243	63	986	49	705
105374534	10	8	6	15	5	17	14	8	8	4
51091	1545	789	1190	826	867	967	1762	672	1216	540
285540	100	49	62	49	51	62	119	45	57	29
105374535	46	25	29	21	21	24	44	19	13	6
55300	2862	375	2104	400	1706	439	3302	327	2101	261
29063	1292	589	1102	625	756	660	1495	511	891	325
29945	2536	1631	2015	1686	1431	1878	2854	1481	1834	967
105374536	3	11	10	4	4	3	10	6	6	1
101929161	2	1	1	0	1	0	3	1	1	0
10568	5	118	8	147	0	115	5	109	1	56
23231	3712	5827	3193	6146	2111	6119	4254	4726	2444	3119
102723733	16	48	11	66	7	60	14	55	8	26
105374538	20	38	20	46	6	33	21	23	18	13
389203	1631	859	1276	937	892	928	1878	783	1160	560
105374540	1	0	0	0	0	0	1	0	0	0
105374541	1	0	0	0	0	0	0	0	0	0
3516	13096	8180	10348	8239	7422	8759	15319	6971	9630	4948
105374545	1	0	0	0	2	0	0	0	1	0
105374542	1	0	2	0	0	0	3	0	0	0
886	5	6	1	13	5	11	2	5	2	4
55296	1243	1721	1146	1622	806	1863	1602	1436	850	884
105374546	20	27	20	22	9	15	23	24	8	8
57620	1619	2241	1330	2340	915	2498	1960	1919	1380	1518
101929199	0	1	0	0	0	0	0	0	0	1
105374547	0	0	1	0	0	0	0	0	0	0
105374548	0	0	0	0	0	0	0	1	0	0
105374549	0	0	0	0	0	0	0	0	0	0
105374550	0	0	0	0	0	0	0	0	0	0
105374552	0	3	0	4	0	4	0	2	1	3
105374553	0	0	0	0	0	0	0	0	0	0
105374557	2	9	2	11	0	14	1	5	2	4
107986269	3	0	5	0	4	0	3	0	5	0
107986268	15	0	9	0	5	0	10	0	6	0
105374556	8	0	7	0	9	3	14	0	4	0
105374558	0	0	1	0	0	0	0	0	0	1
105374559	0	4	0	8	0	5	1	2	0	6
100422937	0	0	0	0	0	0	0	0	0	0
102723764	0	0	0	1	0	3	0	0	0	0
105374561	7	1	5	0	5	0	5	0	5	0
107986221	172	0	129	0	101	0	173	0	135	0
105374562	0	0	0	0	0	0	0	0	0	0
5099	1429	5304	1271	5354	893	5604	1761	4508	1260	3622
102723778	1	1	0	0	4	0	0	2	0	1
105374564	0	0	0	0	0	0	0	0	0	0
105374565	7	0	9	0	1	0	8	0	1	0
105374566	0	0	0	0	0	0	0	0	0	0
107986222	11	1	4	0	7	0	12	0	7	0
102723828	374	0	318	0	202	0	461	0	189	1
105377651	40	0	32	0	23	0	35	0	17	0
102723846	97	3	78	0	85	2	133	1	81	0
101927363	0	0	1	0	0	0	0	0	0	0
107986223	0	0	1	0	0	0	0	0	0	0
105374391	2	0	0	0	0	0	1	0	1	0
105374392	1	23	0	11	0	19	0	24	1	9
101928622	5	16	5	16	4	31	6	12	3	13
105374394	7	0	2	0	4	0	9	1	5	0
107986270	0	1	0	1	0	1	0	1	0	1
107986271	1	1	1	2	1	1	1	2	1	0
105378262	0	0	0	0	0	0	0	0	0	0
107986272	16	0	11	0	14	0	11	1	9	0
105374396	3	20	1	24	0	23	2	19	0	8
105374397	1	11	0	9	1	18	0	7	0	5
116984	643	6457	548	6313	384	6895	761	5390	502	3906
439933	2	40	4	34	0	50	2	26	4	25
401124	1	57	1	69	1	74	1	56	3	51
105374399	0	0	0	0	0	5	0	2	0	0
100313806	0	0	0	0	0	0	0	0	0	0
105374400	20	2	23	0	14	3	26	0	17	0
100508631	150	0	85	0	73	0	159	1	107	0
101928721	1	3	0	5	0	5	0	1	0	0
105374402	0	1	0	0	0	1	0	2	0	1
100616435	0	2	0	2	0	7	0	1	0	1
57495	5	1084	2	1055	1	1100	2	876	2	610
55286	250	275	170	322	137	377	250	287	168	225
768211	1653	1335	1420	1400	958	1372	2114	1256	1181	819
105374404	0	0	0	0	0	0	0	0	0	0
105374406	0	0	1	0	0	0	0	1	0	0
55276	3806	775	3047	718	2075	889	4285	676	2623	439
23216	4199	2938	3638	3140	2545	3081	5079	2656	3213	1794
105374407	45	94	47	74	40	90	75	88	35	52
10744	4	13	2	18	0	9	9	22	4	6
105374408	0	0	0	0	0	0	0	0	0	0
105374409	0	1	0	1	0	5	0	0	0	0
105374410	5	5	2	3	0	1	0	4	0	3
101928776	3	0	0	0	3	3	2	0	0	1
106144599	0	0	0	0	0	0	0	0	1	0
107986224	0	0	0	0	0	0	0	0	0	0
105374411	1	36	0	37	0	43	2	25	2	23
102723415	52	269	37	322	38	300	72	274	38	145
79667	98	486	61	445	39	453	110	373	111	276
51274	4022	3128	3238	3163	2384	3378	4648	2814	2931	1859
105374413	0	6	0	8	0	9	0	8	1	7
105374412	2	47	1	45	0	34	0	38	2	24
81793	5	105	10	101	4	116	12	72	8	51
7096	258	349	243	361	160	360	364	276	208	220
10333	495	151	349	137	268	143	515	125	345	74
92689	4024	918	3514	975	2429	977	4799	787	3036	534
693159	0	0	0	0	1	0	2	0	3	0
80008	151	72	122	65	88	86	191	71	92	27
51088	4088	5484	3370	5659	2394	5891	4793	4733	3054	3540
105374418	52	83	40	69	29	79	45	47	26	49
57728	2148	3670	1887	3718	1198	3819	2477	3131	1536	1992
5981	8134	3737	6945	3735	4698	3900	9487	3249	5780	2269
152831	1029	93	781	108	571	96	1084	82	748	63
100847065	0	0	0	0	0	0	0	0	0	0
6133	61613	20133	47107	20618	35116	21916	76065	17582	34699	11136
11019	1049	847	853	784	598	902	1244	720	695	410
401127	24	76	15	93	13	86	23	67	14	33
7358	10490	952	8740	912	6035	931	12478	772	7532	519
100885776	217	296	158	279	120	295	235	264	137	170
201895	4920	7096	3941	7454	2822	7868	5946	6434	3411	4444
105374419	22	49	28	42	17	45	24	41	24	20
3093	9458	10640	7314	10773	5533	11582	11255	9100	6853	6736
23244	13222	6258	10654	6482	7644	6959	14758	5343	9740	3944
344967	20	48	31	64	27	52	38	36	31	19
55728	3327	682	2523	696	1937	750	3481	586	2416	346
399	1839	15	1614	18	1105	21	2266	21	1128	12
101060498	5	10	8	8	5	8	8	6	11	3
55584	522	3	464	4	347	4	655	5	374	3
54502	1305	129	1136	114	707	113	1527	105	1073	86
100616274	2	0	0	0	0	0	2	0	0	0
107986225	0	0	0	0	0	0	1	0	0	0
79730	1184	2186	895	2186	664	2369	1249	1921	792	1365
323	1607	4983	1343	5013	930	5129	1791	4201	1167	2761
107986273	15	21	15	9	1	10	11	13	7	4
101410542	0	9	0	6	0	9	0	10	0	4
7345	2104	38261	1844	40482	1171	39258	2524	33752	1474	22107
22998	3517	14201	2942	14762	1936	15097	3867	11944	2552	9002
105374423	7	8	6	19	3	13	6	19	5	3
105374421	21	275	32	330	15	334	35	273	38	177
8929	1	0	1	3	0	0	0	2	0	2
105374425	1	0	0	0	0	0	1	0	0	1
101927074	6	1	7	1	11	0	12	4	5	0
105374426	4	2	9	1	7	1	9	2	0	1
55161	7253	4917	5861	5066	4148	5421	8521	4267	5502	3002
285429	62	71	47	80	33	77	62	42	44	52
10463	5752	8793	4595	8833	3268	9669	6870	7737	4293	5654
389206	833	217	730	189	505	217	894	162	716	150
105374428	1	0	0	0	1	0	2	0	0	0
152573	245	77	214	72	126	96	297	61	263	60
10396	487	20296	450	20059	262	21587	599	16392	429	12533
105374430	1	0	0	0	1	0	0	0	2	0
389207	0	0	0	1	0	3	1	0	0	2
105374432	0	0	0	0	0	0	0	0	0	0
105374434	0	0	0	0	0	0	0	0	0	0
105374433	3	1	2	2	1	1	2	0	0	1
105374436	2	0	0	0	0	0	0	0	0	0
105374438	0	20	0	40	0	19	0	26	0	12
100506827	102	13	89	15	79	10	138	15	86	14
386617	20	1571	14	1602	9	1676	16	1452	11	1233
107986275	3	42	0	52	1	60	1	31	1	24
285525	1	74	4	100	1	114	4	94	5	59
60558	3718	2896	2727	2813	2002	3164	4150	2417	2679	1669
132789	1108	1708	874	1645	704	1832	1394	1398	826	1034
105374439	3	10	2	3	2	6	4	6	2	4
112268465	0	0	0	1	0	3	0	0	0	0
105374440	1	3	0	0	0	1	0	1	1	1
105374441	0	0	0	0	0	0	0	0	0	1
2565	16	4420	11	4425	8	4854	10	3761	10	2871
2555	265	6769	263	6760	160	7518	375	5738	266	4225
170712	7	1	7	2	6	0	6	2	4	0
2557	21	4619	11	4464	8	4918	15	3683	21	2833
2560	433	6212	361	6389	261	6832	534	5187	392	4125
105374442	1	5	0	9	0	6	0	6	0	2
107986276	0	11	1	6	1	14	1	11	0	7
